"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50165316","Dunkin donuts/Buskin Robbins","Manhattan","201","MADISON STREET","10002","9294219909",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.712653402488","-73.989892776184","103","01","000600","1003247","1002710065","MN28",
"50151138","TACOS EL GUERO","Queens","4811","43RD AVE","11104","7182551514","Mexican","2025-05-07T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","13","A","2025-05-07T00:00:00.000","2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.744662958558","-73.916288266977","402","26","025301","4001176","4001350004","QN31",
"50165121","MARGARITAVILLE","Manhattan","560","7 AVENUE","10018","3524310494",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.7548402337","-73.987832579315","105","03","011300","1090579","1010120029","MN17",
"50170647","KIN DEE THAI INC","Brooklyn","216","HUMBOLDT STREET","11206","3474220176",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.70863166294","-73.941697615007","301","34","049300",,"3","BK78",
"50136259","JI YOU BRAISED FOOD","Queens","4118","MAIN ST","11355","6463396905","Chinese","2023-09-13T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2023-09-13T00:00:00.000","2025-06-07T06:00:12.000","Pre-permit (Operational) / Reopening Inspection","40.757730338206","-73.82925152684","407","20","084900","4114237","4050410037","QN22",
"50157568","KUNG FU TEA","Staten Island","3845","RICHMOND AVENUE","10312","9176692366",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.544057279091","-74.165055229477","503","51","014604","5073200","5054970150","SI54",
"50048300","DYNASTY","Queens","14718","NORTHERN BLVD","11354","7189615381","Chinese","2022-04-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-04-15T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.765158571682","-73.819091896451","407","20","116300","4113528","4050160027","QN51",
"50166167","HENAN MIANGUAN INC.","Queens","13631","41ST AVE","11355","7187621818",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.758671525406","-73.829072231746","407","20","085300","4531750","4050197501","QN22",
"50158454","HANA FUSION CUISINE INC","Queens","13621","ROOSEVELT AVE","11354","9177679890",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.759791642744","-73.829242612573","407","20","087100","4112492","4049800011","QN22",
"50104989","New Hing Restaurant","Bronx","1702","GRAND AVENUE","10453","7187161936",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.848456775103","-73.914057092663","205","14","021700","2008497","2028670030","BX36",
"50160095","RUDE MOUTH","Brooklyn","359","METROPOLITAN AVENUE","11211","9736342278",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.714102891387","-73.956031532661","301","34","051900","3062353","3023460028","BK73",
"50150294","AA ADMIRALS CLUB","Manhattan","42","BROADWAY","10004","8663723035",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25",
"50165405","EL TABLON LATINO CORP","Manhattan","300","AUDUBON AVENUE","10033","9294896637",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.848142629552","-73.932780730533","112","10","026900","1063639","1021530080","MN35",
"50103865","INWOOD SOCIAL","Manhattan","101","SHERMAN AVENUE","10034","6466697738",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.863846067855","-73.92523034497","112","10","029100","1064745","1022200005","MN01",
"50160994","GO GO BAR","Manhattan","244","EAST HOUSTON STREET","10002","9176472430",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.722051043248","-73.985706463483","103","02","003002","1075675","1003970065","MN22",
"50156901","CHOCO LOCA CORP.","Queens","8430","ROOSEVELT AVE","11372","9293933373",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.747849400559","-73.881727481363","404","25","026901","4037077","4015030011","QN29",
"50105984","ASIA SARIKU & THAI INC","Manhattan","174","LEXINGTON AVENUE","10016","9178522763",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.744304954931","-73.981255546968","105","02","007200","1018333","1008860069","MN20",
"50056087","THE HUNAN COTTAGE","Brooklyn","293","AVENUE X","11223","7189987505","Chinese","2024-09-10T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.590359504072","-73.971941187473","315","44","038600","3194488","3071740100","BK26",
"50167742","MIRGA","Queens","4610","SKILLMAN AVE","11104","6466375662",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.746527752143","-73.917808908135","402","26","025301","4001254","4001370032","QN31",
"41305916","DUNKIN","Queens","13504","JAMAICA AVENUE","11418","7182629567","Donuts","2024-07-10T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2024-07-10T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.702394352709","-73.817639907149","409","29","014202","4442218","4093420014","QN54",
"50155700","1600 THIRD AVENUE CORP","Manhattan","1600","3 AVENUE","10128","2016691834",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.781235500697","-73.952238942591","108","05","014802","1048126","1015180039","MN40",
"40401445","IHOP","Brooklyn","2101","RALPH AVENUE","11234","7182512262","Pancakes/Waffles","2024-10-31T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","16",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.625985562164","-73.917932708","318","46","069601","3326929","3083440001","BK45",
"50111534","INDAY","Manhattan","60","WEST   22 STREET","10010","3323332087","Indian","2023-04-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","26",,,"2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.741641036945","-73.991916463371","105","03","005800","1015553","1008230075","MN13",
"50161255","VANITYLIFECAFE","Manhattan","2053","FREDERICK DOUGLASS BOULEVARD",,"9178267794",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"0","0",,,,,"1",,
"50155139","DOMO SUSHI","Manhattan","109","EAST   29 STREET","10016","2123345420",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.743679419074","-73.982987963296","105","02","007200","1018242","1008850010","MN20",
"50149743","CP PRINTING","Manhattan","283","BROOME STREET","10002","9175195102",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.718488909689","-73.991486386611","103","01","001800","1005434","1004130010","MN27",
"50066757","QUEENS BULLY","Queens","11330","QUEENS BLVD","11375","7185208600","American","2025-04-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.717509426664","-73.835523647641","406","29","076901","4079813","4033400024","QN17",
"50107221","GENEROSA BAR","Brooklyn","3412","FULTON STREET","11208","3476973875",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.684319718483","-73.869787036268","305","37","118400","3092914","3041490026","BK83",
"50071156","SOHO BITES","Queens","1","JFK INTL AIRPORT BLVD","11430","6465807533","American","2024-08-28T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2024-08-28T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.648312826068","-73.788281497594","483","28","071600","4542156","4142600001","QN98",
"41706232","PETER DILLON'S","Manhattan","385","5 AVENUE","10016","2123004091","Irish","2022-05-25T00:00:00.000","Violations were cited in the following area(s).","10J","Hand wash sign not posted","Not Critical","21",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.749556061031","-73.983726333","105","04","008200","1017134","1008650071","MN20",
"50136159","CONEY ISLAND SHACK TACOS LLC","Manhattan","NKA","HIGH SPACE PARK 15ST BY W/S HWY","10004","3478568356",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50167493","BONG","Brooklyn","724","STERLING PLACE","11216","3477653713",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.672853998943","-73.95489442028","308","35","021900","3031803","3012450038","BK61",
"41708251","ASEA FUSION & YAKITORI LOUNGE","Brooklyn","4120","8 AVENUE","11232","3478895252","Asian/Asian Fusion","2024-05-06T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","43",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.64599422789","-73.998645073244","307","38","009200","3018185","3009220041","BK34",
"50163943","Haalicious Grill","Queens","9218","LIBERTY AVE","11417","9177178105",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.680132686087","-73.846594589617","410","32","005400","4190960","4091610009","QN56",
"50142010","SUNSET STOOP","Brooklyn","4114","5 AVENUE","11232","9177559382",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.65000149614","-74.005229035271","307","38","008200","3010751","3007190046","BK32",
"50169427","TATA KITCHEN LLC","Manhattan","213","EAST BROADWAY","10002","7728370140",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.714269835644","-73.987500933919","103","01","000600","1003698","1002850019","MN28",
"50171274","ANDREA’S PIZZA CORP.","Manhattan","50","2 AVENUE","10003","7187220951",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.725383644137","-73.989991857481","103","02","003602","1006115","1004440008","MN22",
"50127802","DUNDU","Manhattan","140","EAST   41 STREET","10017","6467670100","African","2024-12-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","7","A","2024-12-18T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.750578524012","-73.976110653752","106","04","008000","1036148","1012950033","MN20",
"50167955","ROSETTA BAKERY","Manhattan","120","WEST   42 STREET","10036","7868235645",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.755172006163","-73.98493773347","105","04","011300","1090617","1009947501","MN17",
"50139946","CHEZ OMAR","Manhattan","394","WEST STREET","10014","9175606080",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.733027792","-74.010283522321","102","03","007500","1011975","1006360007","MN23",
"50157153","JALAO NYC/ LOBBY","Manhattan","2420","AMSTERDAM AVENUE","10033","9296884886",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.847546154684","-73.931313852509","112","10","026900","1063618","1021520083","MN35",
"50124317","BAR 135","Manhattan","135","READE STREET","10013","9172043512","American","2024-06-27T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","34",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.71637809214","-74.009660479589","101","01","002100","1001510","1001400029","MN24",
"50160828","REGINAS BEDSTUY INC","Brooklyn","1063","BEDFORD AVENUE","11216","3476804361",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.687519270046","-73.954729413158","303","36","024300","3050322","3017970003","BK75",
"50090939","OLMSTED","Brooklyn","659-661","VANDERBILT AVE","11238","7185522610","American","2024-03-08T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:15.000","Administrative Miscellaneous / Re-inspection","40.677214644968","-73.969009510557","308","35","020500","3028860","3011590106","BK64",
"50163324","KLAY POT LLC","Manhattan","252","WEST   37 STREET","10018","9175798293",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.753506550828","-73.990727536203","105","03","010900","1014452","1007860076","MN17",
"50168470","X.O Mexican Kitchen Bar","Staten Island","1072","BAY STREET","10305","3479256140",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.616895684628","-74.068220971831","501","49","000800","5042579","5028450031","SI37",
"50148027","Sho Tse","Manhattan","120","CHRISTOPHER STREET","10014","6099681327",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.733162606532","-74.005664969406","102","03","007300","1084948","1005880045","MN23",
"50148020","GEO KHINKALI","Brooklyn","3071","BRIGHTON    4 STREET","11235","3474384315",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.577645984761","-73.96342935813","313","48","036200","3244841","3086740074","BK19",
"50105196","AREA 53 NYC","Brooklyn","1","OAK STREET","11222","7185221267",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.72739487516","-73.961063031825","301","33","056100","3416853","3025670001","BK76",
"50148900","UYGHUR LAGMAN HOUSE RESTAURANT","Queens","6208","WOODHAVEN BLVD","11374","6193650179",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.72671352944","-73.870479582937","405","29","067900","4068650","4029740137","QN21",
"41360469","SPA CASTLE (SKY GARDEN)","Queens","1111","131 STREET","11356","7189393507","Korean","2025-01-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","13","A","2025-01-30T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.787492558158","-73.837350713923","407","19","094500","4097283","4040110024","QN49",
"50142158","THE ATRIUM AT LAGUARDIA - POUR AUTHORITY","Queens","1","CENTRAL TERMINAL",,"9723556751",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"0","0",,,,,"4",,
"50140662","PIZZA X","Queens","3072","STEINWAY ST","11103","3477793095",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.76218010399","-73.916396120112","401","22","015500","4010676","4006600079","QN70",
"50157392","LILLIAN PIZZERIA","Queens","9601","69TH AVE","11375","7185208749",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.7168541794","-73.852205797149","406","29","070900","4076403","4032000038","QN17",
"50160255","REGAL CINEMAS TANGRAM","Queens","13336","37TH AVE","11354","8659259816",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.760605063291","-73.833640816461","407","20","087100","4597144","4049727505","QN22",
"41594882","LA NOSTRA PIZZERIA","Manhattan","2146","2 AVENUE","10029","2123607453","Pizza","2024-07-24T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","25",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.793370010398","-73.940413253622","111","08","018000","1052856","1016820001","MN34",
"50170248","CHOCO WONKA","Queens","1227A","150TH ST","11357","7188083293",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.790048604216","-73.814278670493","407","19","098100","4102668","4045170001","QN49",
"50164034","Y&H 8587 INC.","Queens","133-35","ROOSEVELT AVENUE","11354","6466831763",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.758501995257","-73.833241808988","407","20","087100","4112276","4049730016","QN22",
"50119043","FLORENCE  DINER","Queens","4013","82ND ST","11373","7188692276","Latin American","2023-07-13T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","13","A","2023-07-13T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.747242239229","-73.88385789086","404","21","026901","4458601","4014930035","QN29",
